682.36,116.83,411.862,106.238
776.036,113.133,496.638,104.684
688.499,113.935,417.477,103.566
686.229,114.763,415.397,104.318
699.133,104.855,427.063,95.0307
700.231,204.982,430.506,191.573
700.087,221.281,430.769,207.255
751.957,228.719,477.889,214.079
711.563,191.939,440.558,179.047
686.904,191.366,417.904,178.43
691.428,122.577,420.395,111.989
703.925,121.847,431.879,111.532
783.077,169.161,504.124,157.744
688.061,124.753,417.337,114.029
727.952,184.917,455.282,172.376
697.929,169.968,427.541,157.839
688.941,126.96,418.205,116.181
764.082,181.805,487.609,169.579
756.102,175.887,480.367,163.92
686.104,170.069,416.641,157.842
664.909,175.839,397.079,163.28
733.683,210.279,461.058,196.607
759.555,224.723,484.571,210.246
732.106,211.287,459.659,197.572
683.983,150.254,414.191,138.648
680.954,156.399,411.535,144.562
698.646,167.013,428.128,154.996
741.652,227.201,468.626,212.7
696.124,270.76,428.333,254.877
783.294,245.227,506.031,229.426
680.659,255.495,413.706,240.401
680.413,256.391,413.5,241.269
678.529,251.965,411.646,237.018
747.731,250.451,474.616,234.747
747.891,251.871,474.792,236.093
786.587,244.108,508.898,228.341
706.497,277.021,437.98,260.706
716.394,311.594,447.817,293.566
702.369,299.807,434.758,282.639
704.241,298.702,436.442,281.535
699.947,255.793,431.477,240.435
694.014,298.518,427.071,281.599
711.565,320.918,443.652,302.61
721.846,241.169,451.086,226.174
673.272,258.955,406.942,243.845
700.854,322.616,433.923,304.547
704.718,298.767,436.879,281.586
305.558,380.57,33.9124,379.142
305.36,380.389,33.6826,378.96
275.476,470.711,2.80286,477.284
287.315,459.082,15.9197,463.925
276.198,458.673,3.21097,464.357
279.904,467.09,7.74362,473.055
278,410.742,3.60724,412.95
278.039,410.325,3.63745,412.501
473.756,401.962,215.807,392.229
342.237,385.046,75.0435,381.903
342.13,384.734,74.9149,381.58
470.67,424.96,213.308,415.739
469.345,424.931,211.942,415.791
402.959,390.272,141.229,384.091
384.442,390.347,121.336,385.166
382.815,391.662,119.62,386.623
335.546,466.681,70.3308,468.204
427.763,394.88,167.705,387.504
423.554,399.033,163.389,392.004
356.382,421.066,91.7934,418.874
356.589,421.043,92.0196,418.837
343.216,469.874,78.9122,470.956
425.451,392.291,165.187,384.968
357.216,395.991,91.8932,392.566
295.016,495.725,25.9201,502.27
306.505,494.809,38.8552,500.285
276.877,489.015,5.04337,496.721
286.55,489.224,16.0876,496.099
411.538,500.252,153.779,496.931
464.105,568.071,210.758,561.23
464.598,541.769,210.492,534.572
368.533,507.997,107.856,508.656
466.464,516.791,211.678,509.119
433.602,499.844,177.036,494.665
447.896,511.286,192.304,505.128
383.539,504.715,123.984,503.933
469.135,490.974,213.668,482.757
360.424,487.577,98.3687,488.081
426.829,494.911,169.773,490.178
434.531,513.988,178.438,509.037
370.755,491.191,109.73,490.985
402.535,513.071,144.602,510.902
339.781,489.063,75.7517,491.365
377.848,517.548,118.251,517.741
452.223,495.743,196.336,488.953
453.342,496.631,197.523,489.765
399.649,492.006,140.867,489.429
434.257,503.602,177.836,498.451
349.324,498.761,86.578,500.707
455.881,514.341,200.681,507.548
393.156,510.893,134.511,509.483
349.946,497.384,87.2161,499.213
438.166,521.122,182.456,515.999
406.112,502.631,148.088,499.839
330.473,496.335,65.6873,499.801
379.213,497.584,119.092,496.912
429.709,529.133,173.84,524.941
364.811,484.921,103.067,484.95
393.926,520.164,135.627,518.988
389.462,513.183,130.621,512.176
393.577,523.3,135.351,522.258
390.222,498.155,130.965,496.57
