48.6112,89.3755
30.9146,108.196
47.2049,81.4377
52.159,87.5108
41.8567,104.677
56.881,91.0879
57.3782,93.8129
66.6631,88.1815
52.6016,94.6343
66.2045,82.7384
64.6221,81.8659
62.8918,85.5006
61.4173,80.0486
56.0477,108.803
62.2367,85.4963
70.1866,85.8181
58.2635,96.4835
62.8388,91.9189
37.9857,46.0232
143.055,58.158
146.68,57.879
43.9696,68.599
103.917,78.7721
62.0768,91.1377
142.988,58.4772
39.912,66.1699
60.7531,97.0538
116.861,84.1414
48.2724,66.9348
102.506,77.6276
113.527,82.8062
65.9575,62.5917
163.808,61.245
219.593,19.916
280.046,32.9903
260.276,29.0629
299.449,37.4067
280.289,32.6777
240.694,24.7091
240.66,24.4054
260.543,28.8373
299.414,37.1878
251.563,23.8254
309.546,36.9562
290.385,31.388
292.111,18.4147
189.944,12.3777
281.252,93.0931
253.515,79.9129
281.043,92.2541
281.953,90.1633
272.226,14.0153
280.694,100.305
291.928,23.7415
246.396,115.175
311.486,23.024
250.482,79.1978
162.998,89.1732
451.013,25.6544
461.755,79.5892
464.205,20.6603
421.834,90.708
452.662,70.2002
455.197,91.3379
422.553,93.1261
427.979,35.2654
405.994,98.7079
419.301,118.073
457.211,56.2343
449.085,80.7567
355.133,50.567
355.439,49.2102
449.055,80.2634
451.944,78.4101
364.953,47.6818
429.302,77.5455
371.918,54.3161
463.818,89.4294
346.884,43.9593
337.057,45.2612
454.279,53.8823
416.8,39.6249
456.204,53.1978
451.751,54.7864
387.006,109.653
376.257,63.1754
459.483,52.0625
425.615,109.161
457.108,117.027
386.019,53.1769
465.075,50.1637
462.591,50.9744
475.143,110.862
448.779,55.8324
460.809,36.1855
452.623,95.5644
324.066,112.71
466.449,94.2961
629.697,34.4188
545.955,98.857
499.884,67.6868
630.199,74.4208
505.864,87.2431
523.562,80.4109
483.892,10.957
515.749,104.056
520.124,92.6092
515.642,105.538
541.428,76.6243
631.194,78.2447
514.739,84.8689
637.392,31.0028
536.142,78.6326
591.863,67.2121
495.882,98.8681
510.263,17.849
511.318,15.6984
495.103,81.8954
542.883,84.6434
536.913,80.1188
504.054,75.9936
494.428,82.5671
531.027,89.9525
543.899,79.8228
533.92,91.187
532.87,90.3109
630.671,53.4199
496.944,102.684
492.386,113.113
622.912,40.1846
506.18,17.961
492.748,79.341
594.857,25.3109
601.219,32.9672
658.873,36.4828
659.07,36.5483
675.433,22.7921
659.885,73.495
659.346,75.8689
655.494,72.8116
656.75,19.4534
