17.633,21.8219
155.357,81.5162
10.7583,26.163
25.7772,13.7507
155.258,89.1006
248.487,18.8018
248.308,16.9062
254.707,58.127
218.821,78.9552
207.732,63.2146
206.605,63.241
254.329,56.3777
258.79,37.0106
257.993,37.7111
219.584,89.9926
240.586,71.0861
255.203,45.5112
193.183,69.1706
200.134,47.9127
182.24,26.2153
256.445,45.6504
230.85,94.0881
201.572,46.3887
224.556,105.959
212.642,51.1283
190.682,34.1604
205.305,62.4619
199.171,97.0317
220.855,77.4322
210.023,105.733
240.723,81.665
180.74,102.998
180.251,103.78
221.219,103.672
220.997,49.4142
210.715,99.362
196.89,87.8326
211.87,91.911
196.772,85.9332
215.381,78.4215
183.746,102.62
200.188,62.168
256.419,30.6042
412.681,10.8639
389.008,24.745
474.844,116.066
400.672,17.8861
381.614,28.9797
398.95,18.8458
386.032,26.2121
383.784,27.8032
411.002,11.8333
392.114,22.9506
625.107,73.5377
614.423,78.0599
587.248,90.9238
560.241,103.418
626.615,68.7707
544.703,106.132
604.645,56.8175
571.781,94.0943
605.996,57.456
544.562,108.492
570.669,94.4597
599.174,81.1968
598.604,80.703
544.654,105.775
498.799,105.328
551.39,82.2185
593.088,57.7439
532.294,108.973
576.06,69.7456
573.596,77.2308
593.063,57.6774
514.546,96.8192
622.711,44.7936
571.08,93.4687
526.01,94.591
549.406,81.9411
579.554,69.3548
594.369,52.0246
584.698,66.9107
567.019,78.9779
595.055,65.6325
567.245,77.2137
613,54.2538
611.97,56.5731
602.043,64.9182
575.819,79.6071
554.539,81.2856
675.81,47.8181
682.561,49.4324
668.348,55.8122
711.518,35.0276
655.927,58.1535
692.721,31.2727
692.024,38.787
692.224,38.0624
695.735,74.5322
696.829,23.7418
708.162,42.2271
657.337,52.6653
703.125,41.0921
663.199,87.7167
694.948,18.7747
724.387,28.6781
669.364,85.6342
676.152,82.8625
59.9652,214.367
57.1973,208.021
94.0908,195.031
59.3718,225.134
39.7285,220.057
32.953,206.016
42.6281,219.944
15.9426,214.97
47.4208,211.221
58.9385,226.89
54.3398,222.837
37.9908,209.237
103.925,189.86
141.151,168.774
29.7832,204.488
33.1677,208.19
42.703,210.237
28.5681,205.072
40.9906,207.877
83.5259,189.476
51.53,222.195
15.7352,204.358
20.6561,215.987
17.9686,202.748
28.9395,207.321
43.7821,208.369
150.929,173.297
71.3744,219.441
38.4991,207.266
248.765,202.775
261.297,214.248
286.253,194.639
235.989,228.638
285.974,190.639
253.953,221.882
274.138,212.285
243.152,221.947
298.904,210.327
305.934,225.511
227.006,218.443
303.321,225.356
266.413,194.129
282.65,191.89
231.723,210.649
254.092,222.119
306.069,225.546
267.863,194.015
303.259,225.257
214.97,234.546
312.078,198.8
261.915,201.106
300.745,193.093
215.248,219.745
261.306,206.635
243.933,209.826
242.201,215.448
313.735,206.761
264.767,203.651
242.495,215.133
165.334,154.765
238.252,204.284
186.055,142.773
228.857,236.242
238.505,203.512
312.453,194.301
198.113,135.816
189.139,140.91
257.388,195.689
298.861,205.147
377.134,180.616
396.4,172.413
395.903,171.799
371.956,182.758
385.231,168.541
385.017,166.939
357.917,187.422
357.989,188.509
378.953,202.86
