386.271,19.1366,111.178,18.6777
386.141,106.651,117.85,109.44
379.929,35.0516,105.533,35.2159
375.119,34.7131,100.291,34.8786
385.974,26.1416,111.403,25.9483
586.456,74.9887,320.313,73.9162
585.266,75.0357,319.161,73.9777
591.353,40.9603,322.617,40.4018
587.12,40.6321,318.486,40.0968
524.968,32.7035,256.544,32.4309
585.162,44.157,316.837,43.5767
595.605,40.9458,326.733,40.3694
524.143,83.9719,259.495,83.7087
586.289,41.7567,317.759,41.2076
523.036,112.173,260.463,111.918
524.972,58.2097,258.427,57.9416
532.151,86.6854,267.686,86.2918
526.408,84.6192,261.792,84.3208
585.31,57.2902,317.926,56.5082
584.161,97.7248,319.721,96.3255
589.721,52.1008,321.835,51.3674
516.817,71.9496,251.261,71.78
515.62,99.2043,252.071,99.0999
517.565,44.2433,249.966,44.0128
521.294,111.98,258.703,111.765
513.36,98.9395,249.776,98.8788
515.973,72.0003,250.416,71.8413
517.5,69.4471,251.764,69.2649
513.492,99.2984,249.936,99.2359
583.155,95.3741,318.574,94.0302
534.306,34.7601,266.023,34.4632
518.684,73.9643,253.288,73.774
515.214,41.9157,247.426,41.6912
508.875,97.3574,245.136,97.3791
530.113,57.6517,263.514,57.3397
515.491,42.8564,247.775,42.6331
506.462,66.942,240.442,66.8793
589.303,84.0303,323.725,82.7693
514.387,69.484,248.632,69.3387
510.67,40.5069,242.736,40.2981
591.808,64.7651,324.768,63.8008
518.773,66.4112,252.82,66.2098
529.7,32.9683,261.285,32.6859
536.354,61.4485,270.022,61.0706
367.169,131.358,99.2205,135.606
389.422,223.95,130.481,230.665
360.887,162.728,94.8685,168.497
380.942,164.87,116.75,169.937
367.196,222.496,106.401,230.394
367.028,145.877,100.222,150.723
360.706,233.536,100.226,242.248
359.646,221.97,98.165,230.268
366.835,127.361,98.5614,131.454
378.883,189.426,116.441,195.477
589.086,169.507,329.652,166.742
592.403,167.787,332.733,164.934
583.965,172.147,324.884,169.523
584.491,184.309,326.267,181.453
598.429,207.003,341.344,203.108
592.045,234.799,337.187,230.636
591.875,212.084,335.397,208.387
578.158,199.82,321.239,196.97
522.042,141.139,261.601,140.889
588.091,212.56,331.778,209.032
512.746,209.483,257.327,209.576
576.099,200.561,319.291,197.79
513.687,180.421,256.127,180.461
522.276,196.677,265.905,196.338
587.964,198.869,330.674,195.604
515.698,154.854,256.26,154.806
512.36,182.849,254.972,182.945
580.862,231.665,326.154,228.147
511.844,234.136,258.241,234.279
568.591,202.717,312.132,200.25
510.039,232.283,256.291,232.524
593.206,228.873,337.882,224.771
532.461,174.54,274.439,173.845
528.152,198.633,271.917,198.025
523.424,141.987,263.029,141.694
530.288,144.474,270.071,143.964
511.357,153.137,251.767,153.234
583.171,121.132,320.444,119.38
504.894,207.315,249.263,207.783
511.355,153.334,251.78,153.431
576.907,189.487,319.279,186.856
579.893,225.964,324.805,222.595
506.777,151.589,247.036,151.836
512.112,177.521,254.329,177.623
578.851,216.763,323.132,213.601
590.67,190.263,332.671,187.046
574.446,189.939,316.917,187.403
578.908,232.13,324.293,228.706
589.578,225.072,334.111,221.23
577.969,226.353,322.966,223.075
757.301,208.876,488.156,197.913
670.338,172.819,406.828,167.028
751.144,197.256,481.894,187.228
666.253,174.679,403.18,168.965
662.216,182.701,399.993,176.841
768.71,186.608,496.767,176.538
281.489,279.123,15.8566,295.48
277.294,351.926,16.9891,373.176
313.654,272.305,51.4785,285.91
283.7,278.1,18.2805,294.228
283.711,277.618,18.2539,293.715
304.618,274.862,41.5858,289.259
305.79,276.621,43.039,291.03
302.992,274.626,39.7446,289.128
273.405,274.189,6.26523,290.833
297.179,286.983,34.2099,302.623
268.639,276.25,0.994385,293.383
360.826,278.65,103.891,289.169
353.972,268.067,95.5999,278.636
388.544,335.603,138.187,345.945
393.123,275.535,138.432,283.665
396.31,274.728,141.77,282.612
360.637,341.023,108.567,354.0
372.13,292.824,117.211,303.051
371.905,293.689,117.036,303.964
390.14,287.594,136.178,296.312
360.167,355.967,109.227,369.561
381.179,341.258,130.714,352.42
386.298,349.942,136.895,360.928
354.347,309.503,99.2618,321.761
491.868,343.214,246.182,344.907
494.096,343.195,248.433,344.702
508.618,335.799,262.505,336.105
505.964,333.514,259.673,334.036
494.458,343.655,248.833,345.133
607.447,288.811,355.814,282.511
508.515,297.722,259.592,298.064
509.061,326.7,262.278,326.981
507.577,294.808,258.435,295.216
617.007,275.978,364.01,269.404
601.622,268.208,348.776,262.774
599.335,268.13,346.578,262.836
555.057,336.329,308.567,332.911
514.792,303.949,266.333,303.831
555.847,334.815,309.231,331.354
517.953,316.631,270.408,316.244
508.71,323.941,261.723,324.252
508.203,312.472,260.368,312.83
509.695,312.447,261.863,312.693
516.997,281.003,266.85,280.781
544.816,324.537,297.655,322.053
514.407,321.499,267.24,321.371
574.429,330.299,327.01,325.46
571.178,331.28,323.925,326.675
601.0,278.396,348.906,272.763
488.347,287.216,238.452,288.948
591.87,268.113,339.403,263.273
513.376,318.419,265.982,318.377
517.298,325.594,270.413,325.229
517.912,254.305,265.8,254.081
571.371,331.74,324.146,327.112
601.954,297.798,351.202,291.643
518.587,326.354,271.756,325.886
540.543,322.52,293.295,320.382
643.57,284.873,389.714,276.362
644.075,271.947,389.281,263.842
669.442,317.923,416.118,306.45
648.03,281.897,393.683,273.208
693.766,292.012,436.565,280.026
693.743,292.085,436.549,280.097
714.215,292.327,455.189,279.034
704.309,298.812,446.646,285.829
667.159,257.455,409.766,248.535
646.956,278.83,392.463,270.314
648.991,276.606,394.212,268.042
647.475,272.758,392.523,264.42
659.154,342.929,408.287,331.219
689.494,295.088,432.867,283.235
746.288,297.22,484.321,281.64
690.573,290.685,433.552,278.962
748.013,357.471,489.923,338.215
719.453,305.814,460.844,291.488
733.306,340.682,475.668,323.503
662.714,339.835,411.376,327.974
699.252,310.838,442.868,297.611
698.148,291.168,440.509,278.944
719.334,318.16,461.578,303.196
673.116,284.853,417.207,274.485
659.492,340.741,408.449,329.09
703.666,309.958,446.826,296.475
713.195,304.584,455.103,290.734
675.133,283.654,418.963,273.208
707.535,300.622,449.701,287.341
262.447,389.757,3.10556,414.936
315.125,458.567,67.3385,481.433
297.024,470.631,48.0491,496.393
279.559,371.929,21.1744,394.186
281.595,370.299,23.3471,392.249
304.971,477.938,57.4331,503.034
267.267,424.584,11.1766,451.42
