59.8139,55.3365
57.9968,56.4217
59.6941,55.48
56.7486,18.9685
55.915,36.0275
50.9189,109.764
49.902,99.4669
61.9209,110.653
48.9106,109.366
63.9473,110.432
64.0226,111.477
47.9094,99.9295
45.9662,43.7294
44.4992,59.7681
46.8998,59.7483
59.9609,29.8284
47.9464,72.1112
45.9609,72.6578
46.9557,57.4005
48.9374,84.1659
44.925,59.3898
43.9189,44.3896
57.9144,36.8872
59.5858,101.619
58.9974,76.7573
38.5098,74.2636
46.4067,86.6001
46.8929,85.2195
63.9638,56.4842
48.9173,86.77
60.9226,76.4271
40.4879,60.7288
59.8927,84.9616
63.28,64.1246
62.2871,43.3501
42.389,87.5946
63.0024,102.407
69.3359,60.5607
45.8715,46.7054
36.4206,46.7195
502.732,36.3715
542.72,14.8592
500.169,40.2478
526.564,36.5198
541.178,21.9347
507.099,33.7712
526.03,36.3586
516.074,50.8392
514.592,29.0725
547.123,23.9706
546.732,24.6082
547.047,25.5821
548.893,25.1477
492.446,35.6663
495.786,26.8188
517.145,25.8906
494.651,18.0635
518.508,25.0013
543.29,41.0338
504.92,46.011
537.066,24.1488
520.644,24.2178
528.15,41.656
515.688,25.3071
524.353,67.4903
517.235,61.8906
525.669,70.0329
515.814,59.454
680.002,108.906
67.0436,167.337
72.0669,151.943
72.9944,195.601
74.8547,194.582
67.9975,152.503
65.7971,152.508
74.5134,192.605
67.8256,152.122
78.6984,193.638
58.6643,186.981
60.9637,186.801
73.0079,200.327
70.2528,182.857
66.9201,157.809
68.7857,157.96
68.6623,169.446
58.9013,186.064
52.9491,127.94
53.9692,136.894
54.6306,187.223
84.7872,198.325
60.1326,182.075
89.2973,189.891
50.981,128.778
51.9337,137.84
66.0368,129.455
49.4889,187.246
50.8352,183.99
61.9617,194.282
55.932,158.127
54.8709,149.679
52.2942,150.011
80.7067,220.834
52.879,149.235
69.8588,165.484
62.9571,200.504
59.9439,193.978
74.9833,207.082
63.9901,129.188
63.8376,139.056
264.642,154.644
238.613,188.228
275.017,186.762
278.263,187.719
274.836,186.946
231.974,177.349
274.813,181.691
275.181,154.709
308.339,196.609
285.682,154.048
447.805,221.496
400.424,191.966
400.301,192.663
471.123,179.21
