50.4341,113.928,58.225,495.56
292.87,26.0038,258.756,330.257
380.665,15.213,334.925,291.121
470.796,48.9315,427.466,289.934
454.7,39.5241,409.716,287.211
603.961,71.7579,555.556,264.714
588.561,71.8,541.746,269.948
592.915,77.7997,547.915,273.634
601.819,29.9875,537.964,229.716
776.663,109.912,725.619,240.212
719.557,88.084,665.399,239.818
781.255,92.869,722.507,224.107
673.175,82.5718,621.752,250.696
670.589,83.2563,619.71,252.155
669.432,45.402,603.845,220.312
98.0124,231.587,136.266,592.995
110.606,231.301,148.45,588.004
122.562,231.824,160.238,584.07
121.734,235.271,160.454,587.848
91.3171,232.186,129.911,596.102
138.565,232.441,175.977,578.726
140.648,233.736,178.39,579.25
148.087,231.915,185.064,574.654
83.0173,226.445,120.171,593.409
177.094,234.758,214.06,566.714
255.254,235.114,289.635,538.125
167.87,233.234,204.652,568.618
224.666,232.098,259.192,546.438
211.02,128.131,213.938,451.609
223.976,227.032,256.9,541.68
465.269,152.333,459.148,384.146
564.897,162.452,554.894,358.45
564.382,162.29,554.357,358.483
572.79,135.168,551.573,331.089
583.784,159.513,571.103,349.185
543.557,161.426,534.849,364.987
569.402,137.948,549.547,334.753
746.42,230.037,750.335,357.274
747.737,226.413,749.937,353.484
758.915,203.329,749.97,328.538
772.291,133.671,731.825,262.212
754.75,229.895,757.933,354.163
748.991,221.151,748.757,348.23
771.973,142.053,735.133,269.616
772.943,146.047,737.724,272.767
773.075,145.461,737.591,272.209
785.933,126.231,740.878,251.184
764.314,212.239,758.846,334.678
756.397,172.879,734.373,302.167
756.966,189.022,741.914,316.366
764.31,159.509,735.75,287.576
764.424,158.295,735.328,286.468
760.997,225.564,761.739,347.972
767.983,167.943,742.724,293.741
760.228,174.529,738.562,302.291
767.135,233.802,771.069,353.309
255.123,241.676,291.677,544.67
207.803,263.604,253.017,584.241
230.437,267.691,276.371,579.888
182.368,263.616,228.236,593.795
182.436,261.8,227.728,591.928
306.921,281.059,355.171,564.712
189.44,263.232,235.011,590.751
173.921,242.959,213.531,576.109
362.436,314.798,421.463,578.858
377.148,282.451,423.54,539.913
338.081,289.429,388.523,562.337
441.045,290.47,488.208,524.998
351.014,281.727,398.066,548.92
414.701,293.059,463.707,536.589
568.2,256.945,595.589,444.924
578.513,259.995,606.553,444.103
588.545,258.24,615.265,438.796
635.114,263.373,661.15,426.852
561.993,259.221,590.673,449.351
611.353,292.324,651.293,463.989
625.724,293.226,665.265,459.563
613.937,254.22,637.424,425.807
600.373,273.886,632.939,449.473
727.273,297.155,762.498,425.68
656.174,265.758,681.909,421.516
657.624,260.346,680.929,415.872
716.371,285.16,746.837,418.188
655.13,262.088,679.347,418.417
650.226,270.92,678.564,428.566
731.861,364.5,798.168,489.412
665.037,420.013,760.383,572.097
