314.544,54.7372,38.7635,54.53
307.082,42.342,28.5267,41.8317
308.788,81.2004,36.2131,83.2077
310.504,78.9055,37.8018,80.6203
307.909,92.492,36.8971,95.3207
300.968,87.0415,28.2718,90.0923
309.853,96.5892,39.7319,99.5208
304.13,39.4702,24.7659,38.9671
301.315,99.5377,30.5648,103.407
327.263,102.553,60.0572,104.346
471.638,74.5855,210.806,63.6259
328.826,57.0685,55.0816,55.9485
465.087,62.5444,202.377,51.7644
326.036,58.9721,52.2505,58.1808
330.595,55.4387,56.8127,54.0856
427.642,58.9838,162.648,50.7558
466.011,101.256,208.625,91.345
326.536,83.4796,56.4068,84.1769
331.506,91.5727,63.1177,92.3465
467.653,99.0885,210.027,88.9961
325.221,82.5115,54.7998,83.2568
469.677,97.462,211.897,87.1713
432.224,55.617,167.022,46.9462
414.652,111.413,156.208,106.073
418.447,106.678,159.57,100.849
416.858,109.183,158.236,103.576
464.864,112.823,209.016,103.268
404.236,108.161,144.664,103.591
402.378,105.728,142.337,101.221
402.122,107.58,142.325,103.167
459.379,107.048,202.545,97.815
392.98,26.6105,121.127,19.3818
399.418,95.1654,137.681,90.4829
403.351,60.1018,136.943,53.6633
424.793,98.2076,165.104,91.5607
358.134,72.9033,89.774,70.471
353.089,67.9577,83.5213,65.646
325.915,94.5519,57.3395,95.9773
413.939,79.7034,151.007,73.2561
394.409,42.7675,124.966,36.1959
417.287,89.0662,155.877,82.7041
414.849,71.8494,150.873,65.0337
415.968,88.1238,154.344,81.8322
348.635,64.7033,78.147,62.5492
412.417,87.0557,150.419,81.0061
419.576,72.6742,156.013,65.5341
408.44,87.6128,146.259,81.9006
421.485,72.5318,158.018,65.243
418.985,91.8058,158.062,85.4068
630.978,96.5685,371.824,73.945
629.473,95.1891,370.216,72.6999
486.025,77.1292,225.964,65.1622
623.865,82.7803,363.291,60.8943
487.657,75.4991,227.417,63.3807
585.783,79.264,326.039,60.1005
483.454,103.659,226.916,92.3883
610.572,25.1972,343.324,4.83102
621.167,80.0876,360.365,58.4302
488.711,110.351,233.201,98.7677
590.262,76.0121,329.986,56.554
615.014,29.1742,348.122,8.51797
595.292,27.724,328.769,8.21912
615.315,29.3967,348.441,8.72089
483.401,115.313,228.437,104.254
606.297,20.2099,338.636,0.119843
595.035,29.295,328.721,9.79745
560.553,80.1931,301.391,62.8264
621.682,26.1899,354.119,5.18417
515.122,92.942,257.699,79.0223
510.362,88.0708,252.236,74.4573
571.135,99.5396,314.325,81.3593
574.604,109.147,318.969,90.6583
508.816,57.1387,246.621,43.2149
507.285,58.112,245.196,44.3071
576.883,92.72,319.077,74.1338
570.214,107.218,314.416,89.0813
613.38,86.1583,353.75,64.9685
578.261,92.5648,320.406,73.8768
504.593,83.8088,245.816,70.573
565.547,107.712,309.895,89.9392
533.55,16.1213,266.144,0.11972
509.457,55.4515,247.046,41.4593
576.721,67.4356,315.74,48.9519
529.833,17.2595,262.554,1.483
505.344,80.3956,246.121,67.0556
553.73,64.3269,292.655,47.4104
643.731,97.3465,384.039,73.7747
712.15,34.8683,440.277,8.55478
645.594,95.562,385.58,71.892
744.124,99.7495,477.143,68.9129
648.167,23.6346,379.013,1.18204
727.876,34.7817,454.679,7.58884
750.006,96.216,482.022,65.1276
661.409,29.0391,392.22,5.74338
728.228,34.3649,454.95,7.16754
718.478,100.393,453.937,71.3419
700.462,31.3107,428.982,5.76672
712.789,83.4051,446.772,55.3795
668.213,26.0265,398.252,2.41516
720.869,34.2678,448.208,7.48508
713.237,81.3601,446.935,53.378
663.57,105.251,403.718,80.0339
662.593,103.93,402.638,78.8193
757.115,53.7753,483.467,24.1284
669.998,24.1458,399.696,0.477997
749.176,38.8113,474.509,10.2667
765.001,34.1638,488.222,4.94144
660.481,101.1,400.305,76.2164
305.528,144.906,42.0706,151.336
315.104,165.523,55.8091,172.223
317.973,145.164,56.0171,150.368
292.986,124.844,24.8807,131.181
309.362,154.51,47.7806,161.147
292.856,187.535,34.0525,197.994
304.575,156.487,42.7127,163.739
396.722,175.41,146.206,174.06
379.815,153.725,125.012,153.238
342.357,149.441,83.6244,152.46
453.983,213.404,211.482,206.959
468.438,215.861,226.695,207.865
413.62,132.606,158.077,128.099
356.516,151.631,99.4476,153.354
462.632,138.592,210.223,129.793
398.904,130.588,142.127,127.352
411.958,130.403,156.006,125.97
464.548,136.782,211.956,127.772
447.518,201.175,203.119,195.192
465.404,135.909,212.721,126.804
414.802,134.345,159.573,129.789
397.345,131.611,140.604,128.557
398.45,155.264,145.216,153.006
401.062,128.893,144.194,125.395
354.008,169.065,99.2182,171.882
386.767,163.147,133.825,162.351
386.745,165.732,134.167,165.04
391.744,163.323,139.184,162.033
383.003,169.727,130.714,169.576
