147.756,94.9088
59.025,41.277
62.2615,40.1784
105.703,14.067
47.7729,81.6151
94.2851,104.067
152.263,14.661
111.315,29.8386
109.177,108.741
51.3857,76.6707
103.605,24.6316
54.9638,33.9529
113.297,105.24
62.5355,23.6172
45.4863,44.5257
99.428,110.577
85.4494,99.3155
150.946,89.2937
101.489,98.7481
119.752,115.085
38.2779,113.744
53.7735,47.7948
62.1772,22.7186
37.706,91.2783
65.8936,47.1654
40.9466,103.834
136.981,96.5944
36.2479,90.8903
39.5734,79.3485
71.0773,33.9671
217.386,46.9625
209.21,107.296
316.36,107.078
207.333,88.9928
302.079,66.4217
186.795,52.7492
257.713,81.3128
262.034,80.9688
262.04,80.9242
315.962,95.5071
257.313,81.1187
314.742,68.4843
265.733,68.8724
268.078,98.7495
267.292,80.4242
313.491,117.382
161.235,109.371
218.019,117.039
230.178,44.1474
267.965,98.3889
310.917,102.023
309.823,60.164
263.182,98.3634
181.651,18.9001
198.887,81.0744
188.229,29.8689
197.566,97.591
209.402,35.5255
305.501,37.3659
181.022,41.9635
307.985,73.2386
306.796,87.5384
224.431,90.0177
291.318,41.2131
245.593,39.9747
281.33,33.9798
268.911,105.953
323.435,114.876
351.778,19.5995
330.385,108.095
327.728,56.3965
328.067,91.2217
329.293,93.54
369.121,62.1285
356.016,26.8204
438.621,105.615
370.06,96.9183
363.169,44.0055
328.332,66.6294
465.253,37.734
465.89,39.4252
426.673,95.804
426.165,95.4863
443.924,105.675
399.32,39.919
455.585,50.9669
455.927,50.8518
336.853,98.2806
352.447,66.1215
364.293,68.6908
336.342,77.4458
400.07,39.6748
436.343,57.9719
430.57,97.5192
359.251,93.2942
556.228,115.121
570.653,112.563
535.758,117.554
534.934,106.914
546.573,116.343
601.437,64.2878
613.37,81.2727
549.911,36.9185
572.707,56.464
563.886,104.41
623.128,94.5522
592.364,51.1418
563.328,102.211
538.395,70.0864
573.222,54.0081
528.312,110.887
568.673,18.4214
622.391,111.592
572.963,94.1443
572.442,92.9669
580.542,35.2951
626.753,111.777
572.926,79.4673
625.741,98.9723
614.469,96.835
613.964,109.631
576.798,10.8618
604.707,75.8936
604.826,75.6662
573.37,100.167
625.632,99.3854
560.517,75.3641
503.921,101.325
572.867,68.5657
630.395,61.2334
556.969,75.8195
630.097,111.117
631.615,71.4936
529.295,58.6283
559.843,77.5827
676.195,99.7457
663.673,101.246
784.679,34.0422
783.423,32.4979
676.071,88.0771
662.926,89.5103
784.14,63.9112
776.637,72.4843
784.878,75.3378
658.429,107.524
669.655,94.0311
682.263,111.337
779.167,84.471
685.064,84.519
775.093,113.292
736.347,106.547
702.834,114.665
656.677,85.5992
691.991,108.553
688.972,100.122
730.328,97.4408
647.776,78.0416
683.282,34.6629
735.342,73.4508
647.114,75.3413
728.094,26.1112
739.867,64.83
684.79,84.2182
685.252,35.536
690.191,47.2867
649.18,102.341
675.278,74.833
683.41,104.113
699.073,112.723
649.163,63.8839
672.471,72.4746
734.679,42.6161
675.328,72.2083
670.424,72.2294
695.284,55.9059
66.1471,165.226
111.149,177.164
104.865,190.313
104.548,189.96
108.602,195.313
149.276,148.37
98.1351,189.697
109.768,142.697
98.6887,177.076
110.975,142.786
115.239,159.845
104.574,184.487
86.3664,178.368
69.5586,189.339
106.413,128.427
88.2137,198.887
61.9494,184.015
107.39,154.541
81.3147,192.006
86.1582,180.545
74.9476,181.186
58.4365,192.297
88.6163,161.546
109.371,234.264
88.5059,160.998
76.8592,193.115
117.599,168.023
101.696,135.063
150.398,236.786
79.7886,183.288
86.4508,185.426
67.0673,147.67
69.8242,173.012
115.39,167.15
119.776,168.444
66.6044,146.584
98.5873,143.747
94.7108,207.338
42.7632,234.362
71.525,173.401
264.564,138.226
264.207,138.207
163.573,152.089
209.277,142.195
204.389,145.563
207.936,225.764
212.826,122.734
208.533,123.586
161.884,129.767
262.256,222.117
266.577,221.703
266.671,222.055
272.019,222.079
271.897,211.02
309.801,132.988
196.233,131.092
199.139,141.286
279.438,229.157
314.76,127.599
281.252,230.397
258.485,126.568
221.673,221.195
185.173,125.937
295.001,203.572
270.476,145.74
187.001,159.423
160.875,144.707
260.915,130.326
294.232,158.25
216.071,156.051
201.449,184.901
257.473,147.37
412.028,215.945
390.087,219.86
439.446,215.844
429.962,213.386
402.59,218.013
448.88,211.914
458.405,213.892
448.777,212.801
430.083,214.675
411.959,216.215
412.18,219.623
343.134,236.907
345.929,227.527
421.758,220.862
449.171,217.796
409.824,139.264
330.286,129.342
469.862,137.545
334.278,220.364
421.242,216.458
323.424,125.967
388.544,189.362
385.75,191.844
390.146,189.505
384.329,231.197
378.961,214.802
383.434,195.504
377.372,153.033
378.31,180.65
395.78,191.46
388.07,225.076
397.635,194.255
401.574,196.143
348.634,233.92
468.435,230.244
381.231,151.078
467.607,218.656
376.702,143.372
387.58,236.502
333.073,205.921
596.863,204.134
487.388,232.568
606.185,215.584
571.278,224.608
527.405,228.003
577.954,200.09
542.223,122.039
564.668,202.221
627.809,185.891
578.357,222.015
570.401,220.266
571.501,220.32
497.928,227.242
527.264,223.828
591.762,200.233
577.535,230.399
535.359,234.475
509.817,231.365
503.117,210.674
570.541,220.769
602.015,221.341
564.955,226.503
578.192,207.078
581.908,141.754
588.979,229.334
552.234,207.932
520.256,226.728
498.099,127.298
552.147,206.679
602.061,209.6
515.433,222.665
571.141,211.5
503.905,121.736
534.127,230.614
549.426,235.112
497.569,230.961
601.364,200.105
602.162,229.188
506.238,207.819
584.669,206.827
726.007,234.49
665.407,206.531
668.615,198.331
720.567,158.202
718.77,166.094
719.138,161.397
738.137,172.382
718.103,163.082
713.448,190.507
693.301,206.848
721.676,158.946
718.467,192.342
683.113,199.983
707.421,186.037
719.692,218.752
712.231,188.146
720.272,176.17
710.618,188.591
697.652,218.261
731.216,143.228
743.838,208.295
744.34,211.677
724.569,155.666
741.672,128.315
678.161,203.129
743.636,181.975
742.809,148.54
732.107,183.384
726.149,165.179
741.947,131.94
695.087,210.923
695.676,211.746
743.788,194.934
669.804,219.748
