516.787,36.3379,181.109,114.149
516.825,34.7459,181.19,112.571
522.361,53.5517,186.764,131.735
520.838,45.2091,185.286,123.32
536.248,56.9654,200.874,136.533
610.522,112.475,254.376,203.189
593.457,81.927,238.131,172.416
701.301,114.152,348.569,208.507
762.109,70.7929,397.005,174.466
646.993,109.511,289.722,202.812
701.123,61.5587,348.869,159.315
686.626,112.209,327.129,207.949
697.656,81.2765,345.566,177.422
697.646,81.0594,345.559,177.218
385.966,191.371,13.1472,269.469
378.822,182.029,5.48145,259.035
387.798,179.351,16.0169,256.691
445.01,175.506,80.4788,255.999
375.857,181.925,2.06766,258.743
404.193,172.817,42.1028,248.602
376.236,140.682,5.94733,214.316
413.05,214.345,50.3034,293.237
374.172,138.119,3.78839,211.398
374.94,139.011,4.59726,212.418
559.691,232.941,199.297,319.915
614.815,215.428,255.986,303.943
618.023,190.154,259.575,279.292
680.473,219.266,319.643,309.594
778.904,200.246,411.025,294.345
719.289,177.35,364.276,269.075
719.793,177.118,364.73,268.879
737.099,201.678,380.032,292.787
709.08,155.861,355.247,248.267
711.845,132.161,357.93,226.112
717.491,171.57,362.703,263.531
664.095,205.958,304.537,296.203
726.239,137.996,370.77,232.458
649.307,234.76,289.44,323.816
745.898,186.328,387.91,278.718
746.595,202.787,388.441,294.191
676.257,196.264,316.018,287.356
646.069,149.078,288.267,240.615
425.425,242.63,58.8391,324.966
425.899,271.774,58.225,356.063
437.706,291.082,71.4739,376.712
398.249,256.003,24.5155,339.238
436.273,315.217,68.2546,402.731
444.712,343.255,77.1232,432.755
428.869,257.23,62.8292,340.429
436.802,325.987,68.6367,414.274
453.833,354.508,86.5001,444.815
412.023,246.932,44.0937,328.995
397.86,263.896,22.6231,348.013
492.769,355.139,138.179,443.127
497.899,355.028,143.804,442.909
630.843,350.102,279.944,435.894
616.521,245.063,257.065,333.213
773.121,351.881,428.705,432.9
759.417,351.317,416.484,432.534
765.268,343.1,404.31,427.547
647.994,249.127,287.982,337.806
406.434,373.42,29.5316,466.862
448.417,371.673,79.793,463.451
462.408,427.311,96.2249,522.876
466.916,438.963,101.395,535.264
466.877,426.656,102.869,521.697
504.829,449.544,148.826,543.786
504.703,450.311,148.666,544.621
493.298,427.953,135.716,521.263
540.278,383.864,196.727,470.944
539.702,442.886,195.717,533.439
542.22,379.979,197.635,467.008
541.81,380.452,197.42,467.477
585.116,425.68,243.018,513.11
548.849,444.469,205.41,534.632
543.371,391.958,201.169,479.16
553.933,460.19,210.297,551.1
540.679,457.87,186.996,550.635
503.685,363.031,151.591,450.969
720.449,394.873,375.332,476.831
703.046,411.706,359.225,494.066
712.834,365.85,348.456,451.729
559.714,486.486,215.657,578.797
554.273,501.933,209.455,595.764
712.436,491.437,366.991,573.602
727.954,491.433,378.921,572.872
685.712,496.983,341.859,580.985
690.656,496.696,346.555,580.358
667.529,498.942,324.445,584.236
685.122,497.941,341.295,582.002
731.389,498.53,384.52,579.495
750.404,481.721,401.972,561.534
724.874,483.899,378.649,565.235
751.58,486.881,400.518,566.863
665.353,494.968,322.359,580.307
685.87,493.267,342.013,577.189
642.369,504.243,299.905,591.501
